filename,width,height,class,xmin,ymin,xmax,ymax
153.jpg,1204,608,Battery,865,323,1127,556
153.jpg,1204,608,Coolant,201,484,264,548
153.jpg,1204,608,Engine cover,286,237,682,428
635.jpg,1202,668,Wiper fluid,211,362,496,662
635.jpg,1202,668,Brake fluid,159,124,249,236
635.jpg,1202,668,Oil intake,625,55,677,113
635.jpg,1202,668,Oil pin,667,116,717,164
635.jpg,1202,668,Air filter,981,214,1161,405
635.jpg,1202,668,Battery,774,308,999,447
635.jpg,1202,668,Coolant,686,435,984,593
621.jpg,982,380,Coolant,132,124,237,212
621.jpg,982,380,Wiper fluid,101,237,198,310
621.jpg,982,380,Oil intake,331,134,379,180
621.jpg,982,380,Oil pin,417,272,448,310
621.jpg,982,380,Air filter,626,123,840,223
621.jpg,982,380,Battery,619,220,892,321
147.jpg,1072,480,Coolant,127,60,278,187
147.jpg,1072,480,Brake fluid,910,54,991,113
147.jpg,1072,480,Wiper fluid,899,178,969,317
147.jpg,1072,480,Battery,753,71,902,200
147.jpg,1072,480,Fuse box,889,122,1005,192
147.jpg,1072,480,Air filter,756,184,899,321
147.jpg,1072,480,Oil intake,391,113,443,143
609.jpg,1178,622,Engine cover,385,78,775,274
609.jpg,1178,622,Air filter,9,241,217,394
609.jpg,1178,622,Air filter,855,234,1137,411
609.jpg,1178,622,Wiper fluid,86,78,157,117
609.jpg,1178,622,Coolant,794,73,971,218
85.jpg,1112,482,Coolant,105,55,204,191
85.jpg,1112,482,Oil intake,466,170,521,229
85.jpg,1112,482,Brake fluid,675,23,725,94
85.jpg,1112,482,Battery,705,126,929,283
85.jpg,1112,482,Air filter,735,20,860,120
85.jpg,1112,482,Fuse box,904,42,1034,172
85.jpg,1112,482,Wiper fluid,805,418,868,478
